,module_name,mean_scoring_accuracy,mean_scoring_f1,mean_scoring_precision,mean_scoring_recall,mean_scoring_roc_auc,std_scoring_accuracy,std_scoring_f1,std_scoring_precision,std_scoring_recall,std_scoring_roc_auc
0,dnnc,0.9500917845666667,0.9493780587333335,0.9497673841333333,0.9499621837,0.9727110813666666,0.00012496101183292015,0.00013247916835580555,8.803586193780988e-05,0.00011607586936069003,0.00011038819278320903
1,knn,0.9581168067333333,0.9572128406,0.958020465,0.9579425043333334,0.9958358064,0.0008441577194648422,0.0008967762347453671,0.0008109342826568127,0.0008444544287021664,0.00028801278709618687
2,linear,0.9726638441666666,0.9726215761333333,0.9727980606666667,0.9725789767333334,0.9985008569333335,0.0007901613423472482,0.0007808206013657013,0.0007738188534862959,0.0007920936486673781,6.861910014190117e-05
3,rerank,0.9667532335,0.9661687589333333,0.9667002194333333,0.9666359812333333,0.9942159517666668,0.0006145278207888411,0.0006071884053147352,0.0006449693096389784,0.0006166452688438078,0.0001793279416462882
4,sklearn,0.9461174414000001,0.9462519089333333,0.9476706341000001,0.9459255998999999,0.9951144454,0.0002859579671907122,0.00030368649094833977,0.00029891254002412,0.00029129436102943605,0.00010006207584494327
